Date,user_id,comments
"September 25, 2002 7:41PM",jagboyxtype,"Merc1-

Other marques are not claiming that they have more rigid structures than the X-TYPE has because they do not. You say that you'll go by what you feel feels more solid, however, I could just say that the X-TYPE feels more solid to me and say that the discussion is over. Either way, we cannot do that. AutoWeek had the measurements for structure rigidity in their article, and I even quoted them a little way back. They also noted that the X-TYPE's structure is 30% more rigid than the previous class leader's. That means that the previous class leader no longer has the class-leading structure in rigidity because the X-TYPE, now the class leader in structural rigidity, beats it by 30%. You are just choosing not to accept a fact.

As for the X v. C article, you say that they chose to test in areas where the X-TYPE would win, but then wouldn't other car media groups just be choosing areas in which the 330i wins? The same can be said about any comparison. Look at what is said in these articles, point-wise, the C-Class may win, however, in actual measurements, the X-TYPE beats it. Take for instance what Road&Track said about acceleration, which I quoted above in my message to riez.

Oh well, we don't agree on this one. At least you have an open mind enough to at least read the articles, etc. Whether you choose to believe what is said is you choice. Have a nice day."
"September 26, 2002 8:55AM",ccotenj,"THIRTY PERCENT more rigid????? ummmmmmm....

-Chris"
"September 26, 2002 2:56PM",wishnhigh1,"considering most manufacturers make improvements in rigidity on the scale of 50 to 100 percent, when they do a platform update, 30% sounds at least a little reasonable. Lets get pluskin in here, he should know, and if not, he should be able to find out. I would trust him more than any hear-say in this forum."
"September 26, 2002 3:18PM",jlan,"Betcha can't get a Jag, BMW or Audi with a thong holder! ;-)"
"September 26, 2002 4:01PM",ccotenj,"i haven't heard from pluskin in awhile...

they DOUBLE their rigidity with EVERY platform update... since it's you telling me, i believe you, but that kinda boggles the mind... one would think there's a point where you can't go beyond?

-Chris"
"September 26, 2002 5:02PM",diploid,OMG...you guys actually read through all that...
"September 26, 2002 9:51PM",merc1,"How ironic the one car they couldn't have known about yet was the A4, it came out after the Jag by a few months. If the BMW 330i was the class leader don't you think the new A4 surpassed it too, landing it squarely at the Jag's level or beyond?

""As for the X v. C article, you say that they chose to test in areas where the X-TYPE would win, but then wouldn't other car media groups just be choosing areas in which the 330i wins?""

I agree there, we've had this conversation before. Car and Driver is most guilty of this. Agreed. Their last comparo was seemingly decided on how the 330i handled mountain roads, something most people don't drive on. In my opinion Road and Track conducts about the fairest comparos.

I always willing to read and listen hence our actual debating and not outright arguing.

That said, it's been another fun one.

M"
"September 26, 2002 11:49PM",jagboyxtype,"I know that the A4 is 40% more rigid than the previous A4, but I don't know what its actual measurements are. It being more rigid than the X-TYPE has not been mentioned in any reviews that I have seen as of yet, so I cannot say that the car is more rigid than the X's structure. In many reviews, the editors have stated that the X-TYPE's structure is the class leader in measured rigidity, and as many reviews have concluded this, I accept the fact. If the measurements of the A4's rigidity came out and proved to be higher than the X-TYPE's, then I would accept that, however, at this moment, the X-TYPE is known as the most rigid car in its class.

This is not to say that the A4 has not surpassed the 3-Series in rigidity or possibly the X-TYPE, or to say that the car or any of the cars in this class are lacking in structural rigidity; it is simply to say that with the information available, all current measurements have proven the X-TYPE to be the most rigid to this day.

""I always willing to read and listen hence our actual debating and not outright arguing.""

Yes, thank you for being that way. It makes discussion so much more pleasant when two people can actually debate without losing total respect for each other and resorting to primitive argumentative states. You always review the information presented and can thus make valid statements. As you said, it's been another fun one. Keeping open minds makes life so much more enjoyable.

BTW - Have you read about the recall on the G35?"
"September 27, 2002 3:05AM",merc1,"Well until either of us run across the A4's chassis figures I guess neither of us can say anything either way huh? I'm a gambler and I'm betting the A4 is stiffer, plus that that was only review of the X-Type's structure I don't recall reading that it has the stiffest structure by any publications on this side of the pond, other than Autoweek.

I haven't read anything about the G35, I simply don't like the car.

M"
"September 27, 2002 5:35AM",ccotenj,"lol... yea, i was bored...

-Chris"
"September 27, 2002 7:01PM",linard,"Well, in any case, we don't know the exact figures for any of the cars in quantitative terms so we cannot make a complete judgement. However, what I can judge with relative certainty are the crash test results for the X type, 3 series, C class and various other models which is related to structural stiffness and design. From these results

http://www.hwysafety.org/vehicle_ratings/ce/html/summary_midlux.htm

and

http://euroncap.com/ratings.php3?id=large_family_cars&order=1

I am pretty certain that the C class has the best designed structure in it's class with the Jag being behind the 3 series and the A4. The C class was one of only 2 cars in the EuroNCAP test to get a full 5 star rating and the C class is the highest rated midsize luxury car according the Insurance Institute. The intrusion and deformation ratings are as follows...

http://www.hwysafety.org/vehicle_ratings/ce/html/grey_midlux.htm

Anyway, if I had a choice on any of these cars, I'd save up my money and get an E class, but that's my personal opinion..."
"September 27, 2002 7:19PM",cybersol,"Actually, stiffness mainly determines how much a cars twists during quick handling maneuvers.
Whereas, occupant protection arises from engineering to divert kinetic energy from the crash into crumple zones and away from the main passenger cabin. The challenge is actually to get the stiff but crushable compromise correct.

So stiffness equals good handling more than occupant protection."
"September 27, 2002 11:14PM",jagboyxtype,"Actually, this isn't the X-TYPE we have here in the U.S.

This is the X-TYPE section of the car crash test above:


http://euroncap.com/details.php3?id=car_117_2002


Take note that this is the ""Jaguar X-Type 2.0 LHD"" marked under the ""Make, model and hand of drive"" portion of the chart at the bottom of the page. The X-TYPE 2.0 is the low-end Europe-only version of the car that lacks the extra driveshaft that the 2.5 and 3.0 litre models have that are sold globally (as well as the driveshaft that is found in the 3-Series and C-Class). Thus, its crash tests produce weaker results than the 2.5 and 3.0 versions, and 3-Series and C-Class, because 2.0 is a FWD car with no longitudal driveshaft that is found in AWD (X-TYPE) and RWD (C-Class, 3-Series) cars.


Check out this site:


http://www.hwysafety.org/vehicle_ratings/ce/html/0210.htm


It notes that the X-TYPE underwent structural changes after December 2001 but does not say if that was a version-specific change (which I discovered it was). A letter to Consumer Reports aided research, and their reply was as follows:


""We spoke with JNA (Jaguar North America) on this question and they explained that the Jaguar X-Type was originally introduced in Europe as a 2.0 litre FWD (Front Wheel Drive) model. The only models sold in the U.S. are 2.5 and 3.0 liter AWD versions.... that achieve better frontal crash test results than the FWD European model due to a prop shaft that runs the length of the car from front to rear. The prop to the rear supplies power to the rear wheels as well as the front, which accounts for the AWD traction... The modifications made and referred to in IIHS's report on X-Types (made) after December 2001 were actually modifications made to FWD European models and are not applicable to the U.S. AWD models.""

(Thanks ""JagDude"" and Consumer Reports for this information).


Also note that the reason why the C-Class recieved a 5-star rating in the European test over the 4-star rating that all of the others in this class recieved was because it was the only car that had a flashing light that lit-up a sign reading the equivalent of ""fasten your seatbelt"" on its dash, which is to become a standard feature in Europe in the future(?). It would have recieved that same 4-star rating had it not had the light. This is straight off the site:


""Extra points awarded for the way that the C-class reminds its passengers to buckle their seat belts have now made it the second car ever to gain a five-star crash protection rating. Results for the C-class were published last year and it achieved four stars. But Euro NCAP has since changed its scoring system to encourage car makers to fit seat-belt warnings.""


All in all, I'd feel very safe in any one of the cars in this class, and I do feel safe being in one of them. Stay safe everyone."
"September 29, 2002 10:58AM",linard,"I honestly cannot remember a car I've been in that HASN'T had a seatbelt warning light. Our 87 Mercedes 420 SEL had it and my 99 Honda Prelude has it. Maybe this is due to European influence as the Focus (originally introduced and designed in Europe) has an obnoxious system that beeps and chimes if the driver does not fasten within an allotted amount of time and other cars I've been in have ""sensed"" the weight of a passenger and have flashed the seatbelt light as well (I believe the LandCruiser does this). However, as the seatbelt usage stats are dropping in the US, maybe this is a good idea after all. I can personally attest my safety and my mother's life to seatbelts.

BTW JagBoy, the EuroNCAP X-Type was a 2002 and it stated that the FWD 2.0 was released March of that year which is supported by both CAR and Top Gear Magazines (British publications). In addition, I am relatively certain that the X-Type was introduced as an AWD model to differentiate it from the Mondeo and to keep it from alienating Jag owners who may have cringed at the thought of a FWD Jag (this is from a CAR article soon before the X-Type itself was introduced in May of 2001). However, as the base 2.5 is an already relatively expensive car and does not fare well against a C180 or 318i in terms of value, Jag decided to introduce the FWD 2.0 with a stick as standard.

From what I understand, the driveshaft does assist in distributing the crash impact rearward, however, the larger engine block of the 3.0 tends to push rearward earlier in an accident than the smaller block of the 2.0 with it's fewer driveline components (obviously as it is FWD) so the crumple zones of the 2.0 have more room to crumple. I believe this is the reason why Mercedes decided to replace the 3.2 inline 6 of the E class with the smaller block of the 3.2 V6 in 99 and the difference in crash test scores between a 97 and a 00 are pretty significant although I'm not sure if Mercedes conducted any significant changes to the structure since they lowered the hood by an inch."
"September 29, 2002 7:49PM",wishnhigh1,"""they DOUBLE their rigidity with EVERY platform update... since it's you telling me, i believe you, but that kinda boggles the mind... one would think there's a point where you can't go beyond?""

Well...yes theoretically speaking, there is a point where you cant go beyond...but nothin on the face of this earth that has a perfect structural rigidity.

We are talking about a large structure, on the scale of 100s of centimeters, which carries payloads of about 1000 pounds, and is subject to stresses incurred by hard braking and acceleration and cornering. Not to mention the constraints that mass production places on structural rigidity.

There is still a lot of flex in even the most rigid of automobiles. Even full out race cars have problems from structural rigidity...I believe the initial Audi R8 had multiple problems with body flex...parts of the body would pinch and snap hoses and electrical lines.

So, yes, there is tons of room for improvement in all cars in the area of rigidity."
"September 30, 2002 9:28PM",jagboyxtype,"Yes, my X-TYPE also has a seatbelt warning light in the dash. Most all cars do. In addition, it chimes at you when you do not have your seatbelt on, and it has sensors in the seats that measure how much the occupant of the seat weighs and more sensors determine how far the occupants are from the dash and steering wheel so that it can calculate how much force to use when firing airbags in the event of a collision. A small amber light in the corner of the wood veneer on the passenger's side lights up and displays whether the occupant there weighs enough for the airbag to be automatically turned on or off, and the seats automatically also turn off the airbags if a baby or childseat is detected.

The warning system in the Mercedes C-Class in that test was a different light from the ones we have in our cars here. Notice that the C-Class had scored a 4-star rating in the test just as all of the other cars in that class did, but because of the addition of another light that said ""put on your seatbelt"", the car's score was later changed to a 5 to promote more lights that say ""put on your seatbelt"" to be used in other cars. I'm not saying that the C does not deserve a high rating in crash tests, but its additional star over the other cars in its class is simply because it has an additional light that tells passengers to wear their seatbelts on top of the light on the dash that says to wear your seatbelt. It is not necessarily safer than the other cars because of that light, and so I do not believe that it should have gotten an entire extra star for a light.


You are also wrong about the 3.0 Jaguar engine ""pushing"" into the cabin in a crash before the 2.5 and 2.0 because they are the same engine blocks but the 3.0 has been drilled-out more to be larger. Also, the engines do not enter the cabins at any time in a crash because the X-TYPE is designed to ""drop"" its engine when it is in a severe frontal crash. Most modern cars do this. X-TYPE's engines are also mounted horizonatally, so they are not taking up a terrible amount of longitudal space in the engine bay, thus the chances of them penetrating the passenger cabin is slim in comparison to longitudally oriented engines. Again, however, the X-TYPE drops its engine when it has a severe frontal crash, so it never enters the passenger compartment no matter what engine size is used. The argument that a 2.0 FWD X-TYPE would be safer than an AWD larger displacement version is null and void, because the engine does not enter the cabin at any time during any impact.


You really should read the bottom chart of the EuroNCAP page for the X-TYPE:


http://euroncap.com/details.php3?id=car_117_2002


It specifically states that the car is: ""Jaguar X-Type 2.0 LHD. Only the FWD X-TYPE is built with the 2.0-litre engine, which again is the same engine block as the 2.5 and 3.0, but not drilled-out as much. All other X-TYPEs are built in AWD configuration. The AWD driveshaft of the AWD X-TYPEs aid in collisions v. the FWD version that is sold alongside them in Europe against 318 and C180.


Mercedes-Benz decided to changed to a V6 from an I6 because they lowered the bonnet of the E-Class between those configurations and could not fit the I-6 under the lowered bonnet, as well as because it may have cost less to produce and it could be used in more vahicles as it had better packaging. That is also the reason for the discontinuation of the E300 diesel, as the diesel engine could not fit under the lowered bonnet that was used when the V6 was introduced (that and because the E300 did not sell well here). The E-Class should have been designed to drop its engine in a crash as well. I've not heard of a modern car being designed so that its engine penetrates the passenger compartment in a collision."
"October 1, 2002 4:37PM",linard,"While the C-Class did gain an extra star because NCAP changed it's guidelines earlier this year on performance in crashes and safety features provided, the C class did earn it's full 5 stars as it's a very well designed car collision-wise, when I can find the article in which NCAP justified giving the C class an extra star b/c of it's overall performance, I'll paste the link. As the pre 2003 E Class also includes this seatbelt light, your logic would conclude that it too, should receive 5 stars from it's previous 4 when it doesn't.

The fact that car engines are not designed to go into the passenger compartment is obvious, what isn't as obvious is while the X-Type is designed to, as you describe, drop it's engine and driveline components, they will always ""push"" into the compartment as evidenced by the Insurance Institute's listing of the crash details in which the X-Type exhibited moderate footwell intrusion, between 8 to 12 cm. The best rated C Class, on the other hand, had intrusion measures of 2 to 3 cm. Engineers are constantly trying to limit this phenomenon. While I don't doubt the driveshaft aids in crash test scores, I wasn't trying to prove one way or another, I was speculating on a possible alternative.

And while I may be wrong on the engine block of the 2.0 being different from the 2.5 and the 3.0, I am certain that the E class' hood and front fender structures were lowered as a result of the new engine's newfound underhood space, and not due to the new engines being introduced b/c of the lowered hoodline. This is evidenced by the 99 E320 having the V6 with the prefacelifted hoodline. The discontinuation of the E300 in the U.Ss WAS caused by the low demand for that particular car AND b/c of the structural change. However, that never meant that Mercedes dropped diesels from it's complete linup, in fact, Europe still has the option of a few remarkable diesel E class engines which Mercedes could have introduced here along with the redesigned 2000 E Class."
"October 1, 2002 10:17PM",merc1,"Speaking of Mercedes and safety. I think this wrecked S430 says it all:

http://germancarfans.zeroforum.com/zerothread?id=1698


M"
"October 1, 2002 10:18PM",merc1,"Note how the cabin is completely in tact. Amazing.

M"
"October 2, 2002 12:33AM",wishnhigh1,"I have seen 3 Mercedes cars in accidents where the cars were totalled, two of which were rollover accidents.

One of the rollover accidents was an S430, and it had a mild cabin protrusion, but nothing serious. The cabin was in perfect shape basically. The other was I believe a 600SEL. This one was extremely important because even though this car had pillarless windows, the roof of the car did not cave in at all, even though the car came to a rest upside down. The guy was still in the car at the time, and he was hanging upside down, with no visual bruises, and a few minor cuts from broken glass.

The third accident was an E320 which was involved in a head on collision with a Camaro, who was racing another Camaro on a 2 lane road. I didnt see the drivers, but I saw the car as it was being towed away, and again, no cabin protrusion at all. The car was completely destroyed up to the point where the footwell started.

Im generally dont praise late model Mercedes', but I will always say glamorous things about them when it comes to safety. In my opinion, they are a few steps above volvo. They also have some of the strongest roof structures short of a 3"" thick roll bar."
"October 2, 2002 3:38AM",sphinx99,"I'll say it up front, I don't think Edmunds does a consistent job on sedan reviews. I understand the whole ""they're in BMW's payroll"" thing as well as the ""but we're not"" thing. This month's letters to the editors & Edmunds' responses make good points on both sides.

Unfortunately, Edmunds does a fabulous job of putting numbers to their words that later can be dug up and compared. I'm specifically looking at the entry level luxury sedan comparos - 2001 where a TL-S edged out a 330i, then 2002 where a 330i wiped the floor with the competition. The idea (and some will agree while others disagree) is that the scores tended to deliberately put BMW above the Acura.

Is this happening? Well, I decided to look at the numbers behind the comparisons to find out. Given identical cars, whereas the two were eventually matched on performance in 2001, now there is a 20 point spread between them in 2002. What, Acura got slower or BMW got faster? Given identical front seat comfort in 2001, now for 2002 BMW front seat comfort is tops while Acura's is bottom. Did the seats actually change, or did the editors of the 2002 review have smaller rumps?

Not that only Acura gets the shaft either. In 2001 BMW got a higher ""feature content"" rating than the TL-S. In 2002, a 330i with MORE features than the 2001 model only tied the feature content rating than a TL-S with the same features. This in spite of the fact that features the 330i lacked in 2001 (dual zone climate control, indash CD changer) were simply left off the Top 10 features list in 2002, leaving BMW as a vehicle that offers every Top 10 feature as either standard or optional.

Basically, I like the prose of the articles and take away many good things from reading them. When I look at the rankings, though, they seem to be statistically invalid; if, twelve months later, your opinions on identical seats can change that much, then how can you rank these cars based on 1% differences in the final rankings?

In one of the comparos, it was stated that the margin for error was about 0.5%, and any two cars tallying numbers within .5% of each other would be considered tied. I suggest increasing that buffer to 10% in order to account for the startling differences you find between two cars after just one year.

Until then, I'm going to stop reading into the numbers and ranking, and concentrate on the prose and photographs. We spend a great deal of effort arguing here about which sedan came in #1 and which one came in #2. If you look at the numbers used to actually rank these vehicles against each other, they fluctuate so wildly from one set of editors to another (you'd think that using a set of editors would even out the fluctuation) so as to make the ranking of these vehicles practically worthless.

Front seat comfort
2001: Acura 83, BMW 83
2002: BMW 9.2, Acura 7.6

Rear seat comfort
2001: BMW 74 Acura 70
2002: Acura 9.2 BMW 5.8

Conclusion: either BMW and Acura received total redesigns in 2002 unbeknownst to all of us, or the editor butt-o-meter does not produce repeatable results."
"October 2, 2002 7:46AM",sweetjeldorado,"I was noticing how the hood ornament was still standing. :-) Anyhow, all I can say is that Mercedes still rule in crashes.

About seat comfort, my theory is seats are mass produce by suppliers and sometimes maybe precision of making the seats can run off track. Who knows. Probably the reason they were not as comfortable in Acura in 2002 as was in 2001. Don't know how to go about that one.

J ""CaddyLac"""
"October 2, 2002 8:18AM",merc1,"Did you mean the 600SEC Coupe? The reason I'm asking is because you said it had pillarless windows, the sedan (600SEL) has pillars.

M"
"October 2, 2002 12:34PM",wishnhigh1,"Yeah, I know it was pillarless. I all could conclude for sure was that it was a V12 and it was a pillarless coupe. That V12 looks huge from underneath the car."
"October 2, 2002 1:25PM",linard,"I can personally vouch for the excellent performance of Benzes in collisions, my mom had a gray market 1981 500 SL that was broadsided at a perfectly 90 degree angle to her car at 40 - 50 miles an hour. She walked away with no serious injuries, just some muscle tension and whiplash. The other car was totalled and although the side of the car was basically crushed in, the passenger compartment's space was maintained. In addition, the door would still open and close normally and she was able to, amazingly, drive it home. I remember how thick the doors on the ""Dallas"" era SL's were, amazing... Took 30,000 to fix it and even then, it was never the same. We also had a 1987 420 SEL that was rear ended by a Pontiac Bonneville at approx 25 mph and the Pontiac's front was pretty damaged to about the front wheels. Our Benz, on the other hand, suffered little more than scrapes along the length of the bumper, but no structural damage, the bumper wasn't even displaced at all. Just wanted to share with everyone that, after those things happen to you, brand loyalty takes on a whole new meaning..."
"October 2, 2002 1:47PM",blueguydotcom,Typical german engineering. I was in an 01 golf that a yahoo in a huge pickup broadsided at 40. No intrusion into the passenger compartment at all.
"October 2, 2002 4:41PM",sphinx99,"""Just wanted to share with everyone that, after those things happen to you, brand loyalty takes on a whole new meaning...""

Of course, it goes both ways. Many years ago in my first ever car, a 1988 Ford Taurus that I loved to death, I was rear-ended while sitting at a red light by an almost brand new Mercedes E-class. He had some bumper damage and the front hood was a bit bent. In contrast, my Taurus was destroyed--I was slammed into a Buick in front of me, and half the engine bay and almost all of the trunk were completely collapsed. To the dearly departed Taurus's credit, there wasn't any cabin intrusion, and I only bruised my shins, but the car was totaled while the Benz probably picked up a thousand dollars worth of body work. I'll never forget the Mercedes dude getting out of his car and bending over to keenly examine his slightly crunched bumper while I stared at my utterly destroyed car.

On a more positive note, that was the last Ford I ever owned. Whew!

In conclusion: Mercedes sedans are notable not only for their defense, but for their offense as well. If I were looking to take out Dodge Neon drivers, literally, I'd pick a S500 as my instrument of mayhem. If you're looking to drive while combing your hair, talking on the cell phone and changing radio stations at the same time, but do not want to sit in a Ford Expedition, then an E-class may be for you!"
"October 3, 2002 4:36PM",dzuba,"Am I correct in hearing there have been some recent problems with the tranny's on these cars. Am comparing them between the 530, and GS 300!! Any idea on a manual?"
"October 3, 2002 5:47PM",kdshapiro,"dzuba - the word on the street is yes. But I also heard that the stock market is about to rocket away and buy some good dot com stocks.:)

Trying to ferret out the truth as whatever the truth is very difficult. Although some people say yes, Consumer Reports highly recommends this auto."
"October 3, 2002 6:37PM",cybersol,"About two percent of honda's five speed manumatic transmissions have failed, according to detriot news. Honda issued a recall for these transmissions:

http://www.edmunds.com/news/regularnews/articles/75418/article.html.


The recall doesn't affect most recent 2003 TLs so supposedly it has been fixed in production."
"October 3, 2002 8:24PM",kdshapiro,2 percent amounts to 1.2 million cars. They do sell a lot of cars.
"October 4, 2002 6:03AM",ccotenj,"they may sell a lot, but i don't think they sell 51 million tl-s' a year...

-Chris"
"October 4, 2002 6:13AM",bimmer3i,"The way I understand it is that they will send extended warranty to ALL owners who purchased the car model with questionable part (that's the 1.2 million). The 2% I believe is the approximate percentage of 1.2M cars reported to have problems (approximately 12,000 cars)."
"October 4, 2002 6:18AM",ccotenj,"i misinterpreted where the 1.2 million number came from... oops!

-Chris"
"October 4, 2002 8:01AM",bimmer3i,"24,000 cars not 12,000."
"October 4, 2002 2:04PM",cybersol,"Ah, this reminds me of word problems in math class long ago...

Yeah, the 2% was the estimated number of these autos with actual transmission failures. The 1.2 million is the number of autos that have the potential to be affected in the future and thus get an extended warranty. Also, the cars affected span up to 3 years of production.

You guys want to try another word problem?"
"October 4, 2002 7:50PM",richard52,From everything I've read the percentage of affected trannys is 1.6%. So how many cars is that??
"October 4, 2002 8:45PM",bimmer3i,"... is about 19,200 cars"
"October 5, 2002 9:06AM",richard52,J D Power & [non-permissible content removed]. gives the TL it's highest rating for long term reliability as does Consumer Reports. Transmission problems don't seem to be showing up in their research. Is this problem overstated or is their research flawed?
"October 5, 2002 10:53AM",sphinx99,"It's definitely not overstated. There have been widespread reports and complaints about all of the affected vehicles for a long time, within the Honda/Acura community. It's nice to see the cars getting coverage finally. Although I know a lot of Honda Prelude owners who are upset that the recall/fix wasn't extended to '97-99 owners who (to my knowledge) were the first group of Sequential Sportshift owners to start having their transmissions die on them."
"October 5, 2002 1:57PM",dzuba,"I am in outside sales driving 30-35K miles per year. My major concerns in a car are Ride, comfort, luxury, and Reliability, then they are style, sportiness, etc..... - anyone out there driving a TL-S 30,000 miles a year, and if so - how has the car held up. My 98 Maxima GLE is flawless!!!"
"October 6, 2002 9:27AM",cybersol,"I think that Honda willingness to extend the tranny warranties demonstrates their commitment to customers. If they still have not fixed all the transmission problems, then I'm sure they will continue to try. I see your concerns, though because the extended warranties only covered 100K miles.

As a Nissan Maxima owner, have you considered the Infiniti G35 Sedan from Nissan's luxury division? If so, I would be interested in hearing your thoughts on the relative merits of it and the Acura TL-S."
"October 8, 2002 8:57AM",ruski,"I don't think Honda issued any recalls for the tranny. At least none of the TL owners have heard of such.

However the problem is real. I myself had a tranny failure at 6,100 miles. Right when I entered a busy highway from a full stop, pushed the gas pedal, the engine revved into the redline and the car barely moved forward. Add the view of a couple of semis in the rearview mirror to all the excitement.


The dealer replaced the tranny. It only took a couple of weeks to order the new one. During that time I had pleasure of driving a rental Dodge Stratus.


Some people have had multiple tranny failures.


Check the Acura TL and Acura CL forums for more info:


http://www.acura-tl.com/forum/forumdisplay.php?s=&forumid=34


http://www.acura-cl.com/forums"
"October 8, 2002 9:01AM",ccotenj,"ooo... that must have been exciting....

what happened to your gtp?

-Chris"
"October 8, 2002 7:10PM",ruski,"GTP lease ended in December 2001.
Wife got an RX300 instead."
"November 20, 2002 7:22AM",weijietang,"Audi A4, the model with memory seats and mirrors has a malfunction. As a selling point, the two remote keys can be assigned to two different seat and mirror positions, so if husband or wife open the car with their keys, the seat and mirror can restore to his/hers position. The bug is the right mirror can not be restored.

The bug makes this big selling point useless since you need to push the button to restore the position anyway. And it is a potancial danger since you are easily ignore the right mirror until you are on the road. Then try to push the button on the door.

I struggled with this problem for my new 2002 A4 3.0 for nearly 1 year, talk to dealer, AudiUSA and AudiUSA field rep many times. About half year ago, the field rep let me stop complaining and tell me it will be fixed in 2003 model. But now, it turned out it still not functional in 2003 model and I was told they just do not think it will be fixed and I should treated it as work per design.

It is horrible for Audi not to fix such an apparent problem for such a long time, and looks like there is no way certain level of decision-maker can hear customer&#146;s voice."
"November 26, 2002 4:07PM",Sylvia,"A reporter is looking for consumers who have bought an entry-luxury car - under $30k (e.g. BMW 3, Mercedes c-coupe, Jag X-type, Audi a4, etc) in the last year. Ideally buyers who were new to the luxury brands, to talk about how they like their cars and why they bought them.

The $30k isn't a hard and fast rule, though it
would be nice.

Please contact jfallon@edmunds.com if interested.

Thanks!"
"September 25, 2003 6:07PM",cjs2002,"Actually I'm looking into getting a car in this class (again). I'm thinking that my top cars are the G, the X type, and the C230 sedan. I like all three but I'm having trouble making a final decision...please help"
"September 25, 2003 8:47PM",r22549,I'm thinking one factor worth considering is where you live. If it snows where you live the X type is where you want to be. Have you driven any of them..?...
"September 26, 2003 5:11AM",riez,"cjs2002... What are your criteria? What is important to you? Are you looking more for luxury or for performance? Do you need AWD? Do you want RWD? Do you want automatic or manual transmission? What is your price range?

I'd strongly recommend you do a ton of research and a lot of test driving. Start with the ""acknowledged"" leader in this segment: the BMW 3 Series. Then expand out to those cars that meet your needs, criteria, and price.

Short list of cars you should consider:

BMW 325i and 330i
Lexus IS300
Infiniti G35
MB C-class
Jaguar X-type
Lincoln LS
Cadillac CTS
Audi A4
VW Passat
Acura 3.2TL
Acura TSX
Saab 9-3
Volvo S40 and S60"
"September 26, 2003 9:25PM",ruski,"also check out Chrysler 300M, especially the Special version."
"September 27, 2003 9:12AM",cjs2002,well I've started researching many of these vehicles... actually I've been researching them... and for starters I detest bmw 3 series... there are too many of them and I feel that they are priced too high for what you get... as for lux vers sport... I'm sortta torn... I'm thinking I'd like a little more refinement but I doo need to have some get up and go to the car since I drive mostly highway... as for conditions... well I live near cleveland ohio... and winters on some days can suck horribly but not nearly as bad as in the direct snowbelt like clevland. I've had a RWD ford explorer in the winter and find drivin just fine so I don't think that a RWD car will be much different... I like the Jag X type but the 2.5 is rather underpowered when matched with an auto... and for info I dont do manuals never learned how too... tryin to see if I can get a deal on a base 3.0 S type and go from there... I just took a drive in a 04 CTS and like the power of that car just fine... but the interior seem rather plasticky.... I drove the G and find that yeah while I'll admit to it having some cheap looking parts it balances out nicer than the CTS... I also drove a MB230 sedan and like that as well but just have some concerns... for one its the smallest or at least feals the smallest when you compare them all...so I don't know... and oh yeah don't like Audi's either... lol... sorry... they just don't appeal to me... not for the price...we'll post more info latter thankx for all the help I really appriciate it... and one last question... driving in winter isn't so bad with a RWD car as long as you have snow tires... I mean if its horrible blizzard conditions I don't go out anyways.. I just wanted your comments on it
"September 27, 2003 11:09AM",riez,"cjs2002... Since you'll only go automatic transmission, I would NOT recommend the following combinations as they are sluggish in comparison to alternatives within the marque or the up-engined model:

325i auto (esp. heavier AWD version)
TSX auto (uses small 2.4L I4 that needs high RPMs for power)
A4 1.8t auto (esp. heavier AWD version)
X-type 2.5 auto (made heavier by standard AWD)
MB C230 (esp. heavier AWD version)

Noticed you left one car off your comments: Lexus IS300. You should take one for a spin. My wife loves her IS300 automatic.

If you are considering the Cadillac CTS, you should also look at the Lincoln LS6. Lincoln dealers are really discounting these fine cars. Most CTS' I've seen at two local Cadillac dealers tend to be loaded up with $5-7K worth of options. Hard to find one near $30K.

If you want powerful car and don't mind FWD, you might consider Acura 3.2TL, Infiniti I35, Nissan Maxima SE, or Nissan Altima 3.5SE.

Jag S-type is not normally considered ""near luxury"". Thinking its base price starts in the low $40,000s and quickly moves up with options. If you can afford this, you might consider BMW 5 Series (525i or 530i) or Lexus GS300."
"September 27, 2003 9:17PM",ruski,"have you looked at 300M yet? They are very nice. I drove one for 3 years (lease) and it was great. I still miss it. 300M is not a 0-60 sprinter, but it is quite powerful. And it turns very well. A lot of space inside. Nice luxury touches."
"September 27, 2003 10:35PM",crazybabydoc,"I'm glad you have decided to buy something other than a 3-series. I find it easier to do head to head than try to compare groups.

G35 vs C240 (best budget RWD from across a pond)
04CTS vs 03LS8 (best America has to offer)
03I35/Max vs O3TL-S (best FWD on a budget)
04TL vs 04 9-5 (best FWD)
04 S60R vs X-type 3.0 (not sure there's any real AWD competition under 40k)

Some of these autos (03 TLs, LS8, I35) are great bargains (compared to original list) but it's no deal if you are unsatisfied."
"September 28, 2003 5:11AM",cjs2002,"just a thought ... the MB that I'm talking about is the C 230 kompressor sedan... its different than the 240... but has more HP... I don't know what to do, sorry but the IS to me seems like a cheap camry with a lexus logo... feal free to add more info and lend a hand I appriciate it all...."
"September 28, 2003 5:36AM",riez,"cjs2002... You wrote, ""but the IS to me seems like a cheap [C]amry with a [L]exus logo."" There is no comparison between these two entirely different platforms.

Are you confusing the IS300 with the ES300/330? The ES is FWD V6 and based on the Camry platform. The IS300 is RWD I6 based on the Toyota Altezza. The IS can be had with manual and automatic transmissions. The IS300 also has a SportCross touring (station wagon) version."
"September 28, 2003 6:19AM",ruski,"IS could use some more HP. Interior is kind of weird for my taste around the gauges.

ES does look like Camry (it is basically a Camry). Actually the ES body looks a bit bloated, with too much overhang on the sides."
